Education,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Customer_For,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Total_Promos
0,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,103,58,24,1,1,3,1,0
0,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,608,70,252,1,2,4,1,0
0,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,669,40,165,0,1,2,1,0
1,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,624,48,269,1,0,2,0,0
1,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,327,52,102,1,1,3,1,0
2,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,332,41,461,1,0,2,0,0
2,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,559,46,47,0,1,2,1,0
1,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,132,49,144,0,2,3,1,0
0,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,623,57,1338,1,0,2,0,0
0,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,213,66,917,1,1,3,1,0
0,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,544,54,318,1,2,4,1,0
0,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,603,58,253,0,2,3,1,0
0,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,646,52,502,1,1,3,1,0
0,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,202,42,119,1,1,3,1,0
2,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,670,46,1250,1,2,4,1,0
0,77298.0,46,425,115,292,23,35,79,1,6,6,11,3,239,46,969,1,1,3,1,0
0,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,328,75,76,1,2,4,1,0
1,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,78,62,62,0,2,3,1,0
2,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,318,63,1382,1,0,2,0,1
0,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,142,49,84,0,1,2,1,0
0,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,351,73,255,1,2,4,1,1
1,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,380,65,43,1,2,4,1,0
0,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,269,70,398,0,1,2,1,0
1,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,74,48,76,0,1,2,1,0
0,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,23,61,902,1,2,4,1,1
2,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,58,44,823,1,1,3,1,0
0,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,2,49,1179,1,1,3,1,0
0,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,623,51,1921,1,1,3,1,1
1,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,427,74,185,1,2,4,1,0
0,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,466,59,433,0,2,3,1,0
0,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,170,74,34,1,2,4,1,1
0,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,386,67,907,1,1,3,1,0
1,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,204,59,416,0,2,3,1,0
0,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,390,61,44,0,2,3,1,0
0,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,62,69,1588,1,0,2,0,0
1,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,601,51,1797,0,0,1,0,1
0,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,633,59,40,1,2,4,1,0
1,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,590,62,1143,0,1,2,1,0
1,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,1,56,914,1,0,2,0,1
0,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,525,33,1502,1,0,2,0,1
0,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,500,71,1338,0,1,2,1,0
1,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,343,42,27,1,1,3,1,0
2,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,274,43,763,1,1,3,1,1
0,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,345,74,1331,0,0,1,0,0
0,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,302,69,525,1,2,4,1,0
1,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,14,64,9,1,2,4,1,0
0,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,83,63,953,1,1,3,1,1
1,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,261,54,68,0,2,3,1,0
1,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,268,54,131,0,2,3,1,0
0,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,324,57,882,1,1,3,1,0
2,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,663,47,1149,1,0,2,0,0
0,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,287,56,37,1,1,3,1,0
1,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,308,60,388,0,1,2,1,0
0,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,499,39,1428,1,0,2,0,0
1,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,402,67,1633,1,0,2,0,0
1,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,403,50,173,1,1,3,1,0
0,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,264,38,99,0,1,2,1,0
0,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,471,66,215,1,1,3,1,0
1,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,497,63,929,1,1,3,1,0
0,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,101,51,219,1,1,3,1,0
0,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,291,48,174,1,2,4,1,0
0,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,566,47,92,1,2,4,1,0
1,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,293,55,1052,1,0,2,0,0
0,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,464,68,275,1,1,3,1,1
2,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,695,70,587,1,1,3,1,0
1,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,645,71,1662,0,1,2,1,0
1,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,503,43,159,1,1,3,1,0
1,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,391,72,1024,0,0,1,0,3
1,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,67,57,35,0,1,2,1,0
1,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,302,68,1042,1,0,2,0,0
1,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,204,60,395,1,2,4,1,0
1,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,655,50,557,1,0,2,0,3
1,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,6,62,9,1,2,4,1,0
0,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,356,35,69,1,0,2,0,0
1,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,169,59,486,1,1,3,1,0
0,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,147,37,34,0,1,2,1,0
2,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,649,30,1365,0,0,1,0,2
0,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,406,50,13,1,1,3,1,0
1,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,608,47,1401,1,0,2,0,0
0,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,534,64,1574,1,0,2,0,0
1,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,292,41,1323,0,0,1,0,0
1,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,321,54,1217,0,1,2,1,2
1,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,589,74,103,0,3,4,1,0
1,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,360,49,84,1,0,2,0,0
1,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,519,53,1536,1,0,2,0,0
0,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,649,40,581,1,1,3,1,0
1,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,599,59,928,1,1,3,1,0
2,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,196,50,14,0,0,1,0,0
0,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,326,46,424,0,1,2,1,0
0,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,258,54,960,1,1,3,1,0
0,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,597,43,1555,1,0,2,0,1
0,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,630,52,656,0,2,3,1,1
1,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,296,57,55,1,2,4,1,0
0,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,49,41,20,0,1,2,1,0
1,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,636,54,367,1,1,3,1,0
2,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,111,48,2257,1,0,2,0,3
1,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,120,58,42,0,1,2,1,0
0,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,382,61,1049,0,1,2,1,0
0,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,74,53,48,0,2,3,1,0
1,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,543,77,685,0,1,2,1,0
0,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,71,73,39,0,1,2,1,0
2,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,142,38,43,0,0,1,0,0
1,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,682,66,835,0,0,1,0,0
0,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,159,67,1515,1,0,2,0,1
1,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,495,74,1039,1,1,3,1,0
0,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,349,50,1596,0,1,2,1,0
1,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,622,41,1828,1,0,2,0,0
1,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,60,56,34,1,1,3,1,1
1,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,72,57,149,0,1,2,1,0
1,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,406,56,946,0,1,2,1,1
1,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,41,40,28,0,0,1,0,0
0,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,603,41,450,0,1,2,1,0
1,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,161,68,46,1,2,4,1,0
1,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,234,54,1702,0,0,1,0,1
0,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,293,50,820,1,2,4,1,0
0,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,488,43,382,1,1,3,1,1
1,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,667,37,2126,1,0,2,0,0
1,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,58,36,2069,1,0,2,0,3
0,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,518,40,72,1,1,3,1,0
0,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,26,57,732,0,1,2,1,2
0,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,34,51,801,0,0,1,0,0
0,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,252,76,236,0,1,2,1,0
2,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,658,47,80,1,1,3,1,1
1,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,90,71,1685,0,0,1,0,1
1,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,32,80,277,0,0,1,0,0
1,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,381,75,507,1,1,3,1,0
1,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,491,61,68,1,2,4,1,0
0,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,77,42,49,0,0,1,0,0
1,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,103,38,397,1,0,2,0,0
0,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,248,54,39,0,1,2,1,0
0,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,155,57,306,1,1,3,1,1
0,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,414,71,976,1,0,2,0,0
1,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,296,54,1028,1,1,3,1,0
0,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,144,39,70,1,1,3,1,0
0,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,467,66,46,1,0,2,0,0
1,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,276,45,51,1,1,3,1,1
2,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,70,65,1263,1,0,2,0,0
0,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,596,55,1490,0,1,2,1,1
1,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,623,54,1564,1,0,2,0,0
0,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,676,58,1815,1,1,3,1,2
1,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,520,62,1198,0,1,2,1,0
0,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,674,57,416,0,1,2,1,2
0,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,498,35,85,1,0,2,0,0
1,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,394,44,47,0,1,2,1,0
0,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,494,49,137,0,0,1,0,0
1,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,550,60,21,1,2,4,1,0
2,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,7,48,70,0,1,2,1,0
2,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,161,53,909,1,1,3,1,0
0,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,617,69,1676,0,0,1,0,4
1,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,271,82,1735,0,0,1,0,1
0,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,537,66,1191,0,2,3,1,0
1,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,297,48,24,1,1,3,1,0
1,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,583,56,1182,1,1,3,1,2
0,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,371,55,1280,1,0,2,0,0
0,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,593,68,1336,0,0,1,0,0
1,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,377,60,749,1,2,4,1,0
1,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,221,51,91,1,2,4,1,0
1,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,274,78,414,1,1,3,1,0
1,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,173,43,44,1,1,3,1,0
1,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,89,57,63,1,2,4,1,0
0,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,447,74,901,1,1,3,1,0
2,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,661,50,38,1,2,4,1,0
1,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,476,69,455,0,1,2,1,0
1,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,587,76,775,0,1,2,1,0
1,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,98,66,15,1,1,3,1,0
0,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,302,52,38,1,1,3,1,0
1,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,143,41,1512,1,0,2,0,3
0,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,531,75,43,1,1,3,1,0
0,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,691,48,42,0,1,2,1,0
0,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,65,41,1089,1,0,2,0,0
1,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,653,49,162,1,1,3,1,0
0,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,508,74,1272,0,0,1,0,0
0,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,604,43,1173,1,0,2,0,0
1,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,9,51,816,1,1,3,1,0
0,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,455,57,74,0,2,3,1,0
0,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,502,71,134,1,1,3,1,0
1,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,356,85,157,0,0,1,0,0
0,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,284,49,561,1,1,3,1,0
0,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,48,74,1336,0,0,1,0,0
1,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,685,49,2092,1,0,2,0,0
1,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,218,61,463,0,0,1,0,0
1,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,57,75,1130,0,0,1,0,0
0,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,163,49,20,1,1,3,1,0
0,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,615,69,377,0,1,2,1,1
0,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,432,35,1544,0,0,1,0,1
1,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,53,75,138,0,2,3,1,0
1,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,361,60,1012,1,1,3,1,0
1,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,355,63,1766,0,0,1,0,3
0,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,12,47,45,1,2,4,1,0
0,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,419,73,161,0,2,3,1,0
0,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,175,59,144,0,1,2,1,0
0,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,309,78,1734,1,0,2,0,0
0,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,250,53,823,1,1,3,1,0
0,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,121,62,1138,1,1,3,1,0
0,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,487,76,1429,0,0,1,0,1
1,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,157,47,1371,1,0,2,0,2
0,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,500,59,982,0,1,2,1,1
0,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,96,42,44,0,1,2,1,1
0,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,544,54,318,1,2,4,1,0
0,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,448,50,434,1,1,3,1,0
2,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,234,54,198,1,2,4,1,0
0,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,267,56,359,1,1,3,1,0
2,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,696,62,576,1,0,2,0,0
1,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,282,57,88,0,2,3,1,0
0,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,80,46,63,1,1,3,1,0
1,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,571,41,27,0,1,2,1,1
0,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,487,41,193,1,1,3,1,0
1,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,649,51,101,0,1,2,1,0
0,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,137,74,2211,1,0,2,0,2
1,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,384,63,140,1,1,3,1,0
0,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,502,50,415,0,2,3,1,0
0,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,552,68,22,1,1,3,1,0
0,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,508,47,263,1,2,4,1,0
0,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,372,34,393,1,0,2,0,0
0,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,251,39,147,1,1,3,1,0
0,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,77,69,443,1,1,3,1,0
1,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,195,62,1958,0,0,1,0,1
1,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,458,54,174,1,1,3,1,0
1,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,255,78,2217,0,0,1,0,1
0,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,87,67,1691,0,1,2,1,2
0,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,438,65,25,1,2,4,1,0
2,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,37,45,809,1,0,2,0,3
0,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,669,50,895,1,0,2,0,1
1,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,551,50,484,1,1,3,1,0
1,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,529,52,413,1,1,3,1,1
2,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,178,45,331,0,1,2,1,0
0,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,478,55,25,0,1,2,1,0
1,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,187,58,13,0,1,2,1,0
0,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,661,55,115,1,1,3,1,0
0,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,17,59,16,0,0,1,0,0
1,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,284,53,92,0,2,3,1,0
0,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,234,48,52,1,1,3,1,0
0,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,580,55,1464,1,1,3,1,0
0,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,501,61,441,0,1,2,1,1
1,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,285,66,283,0,1,2,1,0
1,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,119,59,747,1,1,3,1,0
0,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,405,67,1870,0,0,1,0,0
0,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,500,39,165,0,1,2,1,0
0,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,327,48,1941,1,0,2,0,3
2,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,518,44,839,1,0,2,0,0
0,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,691,67,1655,0,0,1,0,0
2,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,457,50,23,1,2,4,1,0
0,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,485,42,66,1,0,2,0,0
0,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,440,58,37,1,2,4,1,0
0,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,91,74,21,0,2,3,1,0
0,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,642,53,22,1,3,5,1,0
0,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,137,47,78,1,1,3,1,0
1,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,450,43,79,1,1,3,1,0
0,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,159,69,265,1,2,4,1,0
1,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,144,73,1175,1,1,3,1,0
1,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,498,60,1305,1,1,3,1,0
1,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,126,46,46,1,1,3,1,0
0,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,474,60,25,1,2,4,1,0
0,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,255,72,46,0,0,1,0,0
1,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,660,76,874,1,1,3,1,1
2,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,697,40,100,1,1,3,1,0
1,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,476,78,930,0,1,2,1,1
0,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,215,70,868,1,1,3,1,0
0,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,229,49,45,1,1,3,1,0
0,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,426,50,1260,1,1,3,1,0
0,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,274,41,414,1,1,3,1,1
0,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,206,75,392,1,1,3,1,0
0,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,633,48,1109,1,2,4,1,0
0,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,393,74,639,0,1,2,1,0
0,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,458,41,79,1,1,3,1,0
0,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,506,43,1665,1,0,2,0,1
0,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,423,34,692,0,0,1,0,0
0,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,642,55,1392,0,3,4,1,0
0,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,212,44,44,1,1,3,1,0
1,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,210,46,50,1,1,3,1,0
0,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,656,54,467,1,1,3,1,0
0,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,211,55,223,0,1,2,1,0
0,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,20,66,158,1,1,3,1,0
0,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,291,52,1211,1,0,2,0,2
0,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,681,55,1575,0,1,2,1,0
2,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,184,78,1208,1,0,2,0,0
0,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,477,74,43,1,2,4,1,0
0,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,280,50,527,0,2,3,1,1
0,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,7,66,932,0,1,2,1,0
1,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,27,70,71,0,2,3,1,0
0,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,3,72,54,1,2,4,1,0
0,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,467,60,129,0,0,1,0,0
0,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,631,52,1615,0,1,2,1,0
1,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,343,49,1034,0,1,2,1,0
0,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,540,75,1088,1,1,3,1,0
0,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,184,56,137,1,1,3,1,0
1,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,247,43,1244,1,0,2,0,0
0,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,533,47,41,1,2,4,1,0
0,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,686,51,1174,1,1,3,1,0
0,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,539,74,993,0,1,2,1,0
0,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,296,77,100,1,0,2,0,0
1,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,608,73,1680,1,1,3,1,0
0,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,85,41,98,1,1,3,1,0
